%iy id it imin Q* QH QE Qs Qf Wind RH Td press rain Kdn snow ldown fcld wuh xsmd lai_hr Kdiff Kdir Wd
1997 180 10 0 -999.0 -999.0 -999.0 -999.0 -999.0 2.6 70 21.9 -999.0 -999.0 807 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 26 944 250
1997 180 11 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.2 63 23.7 -999.0 -999.0 881 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 18 964 260
1997 180 12 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.1 60 24.3 -999.0 -999.0 906 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 10 972 250
1997 180 13 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.4 61 24.4 -999.0 -999.0 891 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 16 967 260
1997 180 14 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.5 64 24.2 -999.0 -999.0 815 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 13 947 260
1997 180 15 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.3 69 24.1 -999.0 -999.0 683 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 2 909 300
1997 180 16 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.3 68 23.6 -999.0 -999.0 522 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 855 310
1997 180 17 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.9 70 22.7 -999.0 -999.0 342 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 759 320
1997 180 18 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.9 71 22.6 -999.0 -999.0 189 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 12 577 330
1997 180 19 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.8 72 22.4 -999.0 -999.0 79 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 57 155 330
1997 180 20 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.8 76 22.0 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 340
1997 180 21 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.2 78 20.7 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 340
1997 180 22 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.4 81 19.7 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 360
1997 180 23 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.4 86 19.0 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 30
1997 181 0 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.1 89 18.6 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 30
1997 181 1 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.8 91 18.3 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 40
1997 181 2 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.2 93 17.9 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 40
1997 181 3 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.2 96 17.9 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 70
1997 181 4 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.2 95 17.9 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 80
1997 181 5 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.8 94 17.9 -999.0 -999.0 20 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 20 0 80
1997 181 6 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.8 89 18.6 -999.0 -999.0 140 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 3 513 80
1997 181 7 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.2 81 19.6 -999.0 -999.0 286 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 730 130
1997 181 8 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.2 76 21.5 -999.0 -999.0 477 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 837 100
1997 181 9 0 -999.0 -999.0 -999.0 -999.0 -999.0 2.6 69 23.9 -999.0 -999.0 654 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 6 898 260
1997 181 10 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.2 60 25.6 -999.0 -999.0 799 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 22 940 260
1997 181 11 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.8 51 26.0 -999.0 -999.0 879 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 13 968 250
1997 181 12 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.8 46 26.8 -999.0 -999.0 905 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 3 978 250
1997 181 13 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.4 44 27.0 -999.0 -999.0 899 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 16 976 250
1997 181 14 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.5 42 27.8 -999.0 -999.0 827 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 15 959 260
1997 181 15 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.4 40 27.8 -999.0 -999.0 692 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 930 340
1997 181 16 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.8 39 28.1 -999.0 -999.0 527 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 876 330
1997 181 17 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.3 41 27.9 -999.0 -999.0 349 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 783 310
1997 181 18 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.8 42 27.6 -999.0 -999.0 229 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 41 613 330
1997 181 19 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.8 43 26.9 -999.0 -999.0 110 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 110 0 330
1997 181 20 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.5 46 26.1 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 340
1997 181 21 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.1 50 25.4 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 360
1997 181 22 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.5 54 24.0 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 360
1997 181 23 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.8 58 23.1 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 10
1997 182 0 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.8 61 22.7 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 40
1997 182 1 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.8 65 22.4 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 70
1997 182 2 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.5 69 22.0 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 80
1997 182 3 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.2 72 21.6 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 80
1997 182 4 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.9 75 21.0 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 80
1997 182 5 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.4 75 21.0 -999.0 -999.0 19 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 19 0 110
1997 182 6 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.4 72 21.5 -999.0 -999.0 127 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 127 0 130
1997 182 7 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.2 68 22.7 -999.0 -999.0 218 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 218 0 170
1997 182 8 0 -999.0 -999.0 -999.0 -999.0 -999.0 2.6 61 24.6 -999.0 -999.0 335 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 335 0 200
1997 182 9 0 -999.0 -999.0 -999.0 -999.0 -999.0 2.0 53 26.8 -999.0 -999.0 496 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 420 12 270
1997 182 10 0 -999.0 -999.0 -999.0 -999.0 -999.0 2.0 44 29.1 -999.0 -999.0 654 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 946 260
1997 182 11 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.2 43 30.4 -999.0 -999.0 768 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 964 250
1997 182 12 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.1 36 30.6 -999.0 -999.0 835 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 979 330
1997 182 13 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.4 35 30.6 -999.0 -999.0 881 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 977 310
1997 182 14 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.2 33 31.4 -999.0 -999.0 834 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 21 960 310
1997 182 15 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.5 35 30.6 -999.0 -999.0 718 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 23 927 260
1997 182 16 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.5 37 30.6 -999.0 -999.0 549 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 8 870 320
1997 182 17 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.5 35 30.6 -999.0 -999.0 368 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 368 0 310
1997 182 18 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.5 36 29.4 -999.0 -999.0 226 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 226 0 310
1997 182 19 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.9 44 27.5 -999.0 -999.0 107 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 107 0 310
1997 182 20 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.4 54 26.4 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 320
1997 182 21 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.8 63 25.4 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 320
1997 182 22 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.1 67 24.0 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 310
1997 182 23 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.9 70 22.7 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 310
1997 183 0 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.5 73 22.1 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 300
1997 183 1 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.4 74 21.7 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 300
1997 183 2 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.3 76 21.5 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 300
1997 183 3 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.4 79 20.7 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 270
1997 183 4 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.8 88 18.8 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 280
1997 183 5 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.5 95 17.9 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 300
1997 183 6 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.5 97 16.9 -999.0 -999.0 17 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 17 0 330
1997 183 7 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.5 97 16.9 -999.0 -999.0 125 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 125 0 320
1997 183 8 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.2 93 17.8 -999.0 -999.0 248 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 248 0 330
1997 183 9 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.5 82 18.6 -999.0 -999.0 450 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 420 0 310
1997 183 10 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.5 70 19.9 -999.0 -999.0 648 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 420 0 310
1997 183 11 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.5 61 21.5 -999.0 -999.0 781 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 420 0 260
1997 183 12 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.5 52 22.4 -999.0 -999.0 848 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 420 41 250
1997 183 13 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.1 45 23.6 -999.0 -999.0 878 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 420 57 260
1997 183 14 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.6 41 24.2 -999.0 -999.0 822 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 420 330 260
1997 183 15 0 -999.0 -999.0 -999.0 -999.0 -999.0 7.2 39 24.4 -999.0 -999.0 720 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 14 941 260
1997 183 16 0 -999.0 -999.0 -999.0 -999.0 -999.0 7.5 41 24.3 -999.0 -999.0 575 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 23 887 260
1997 183 17 0 -999.0 -999.0 -999.0 -999.0 -999.0 8.2 42 23.7 -999.0 -999.0 382 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 5 801 260
1997 183 18 0 -999.0 -999.0 -999.0 -999.0 -999.0 8.6 43 22.8 -999.0 -999.0 218 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 20 645 260
1997 183 19 0 -999.0 -999.0 -999.0 -999.0 -999.0 8.4 49 21.9 -999.0 -999.0 92 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 53 277 260
1997 183 20 0 -999.0 -999.0 -999.0 -999.0 -999.0 8.4 58 20.6 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 270
1997 183 21 0 -999.0 -999.0 -999.0 -999.0 -999.0 8.4 63 20.0 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 310
1997 183 22 0 -999.0 -999.0 -999.0 -999.0 -999.0 8.3 68 18.8 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 310
1997 183 23 0 -999.0 -999.0 -999.0 -999.0 -999.0 7.9 70 18.5 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 340
1997 184 0 0 -999.0 -999.0 -999.0 -999.0 -999.0 7.4 71 17.8 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 51
1997 184 1 0 -999.0 -999.0 -999.0 -999.0 -999.0 7.4 73 16.6 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 360
1997 184 2 0 -999.0 -999.0 -999.0 -999.0 -999.0 7.2 75 15.5 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 210
1997 184 3 0 -999.0 -999.0 -999.0 -999.0 -999.0 7.2 76 14.8 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 223
1997 184 4 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.9 80 13.5 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 113
1997 184 5 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.9 81 13.0 -999.0 -999.0 40 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 29 110 310
1997 184 6 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.9 78 13.8 -999.0 -999.0 155 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 3 575 300
1997 184 7 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.3 72 14.8 -999.0 -999.0 314 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 768 320
1997 184 8 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.8 62 17.1 -999.0 -999.0 506 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 869 260
1997 184 9 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.5 56 18.7 -999.0 -999.0 682 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 15 929 250
1997 184 10 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.9 49 18.8 -999.0 -999.0 827 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 28 968 290
1997 184 11 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.2 45 19.8 -999.0 -999.0 909 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 27 988 280
1997 184 12 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.2 41 20.3 -999.0 -999.0 945 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 27 997 250
1997 184 13 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.4 40 21.2 -999.0 -999.0 921 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 23 992 310
1997 184 14 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.4 39 21.7 -999.0 -999.0 864 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 37 976 310
1997 184 15 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.4 38 22.7 -999.0 -999.0 747 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 38 945 300
1997 184 16 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.4 39 22.7 -999.0 -999.0 587 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 31 894 310
1997 184 17 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.5 41 22.6 -999.0 -999.0 382 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 2 807 300
1997 184 18 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.5 43 21.7 -999.0 -999.0 214 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 14 652 320
1997 184 19 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.5 47 20.7 -999.0 -999.0 89 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 46 302 310
1997 184 20 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.5 53 20.3 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 320
1997 184 21 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.8 59 19.7 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 320
1997 184 22 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.3 64 19.3 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 340
1997 184 23 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.1 71 18.4 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 340
1997 185 0 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.4 77 17.9 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 340
1997 185 1 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.2 78 16.9 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 330
1997 185 2 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.4 79 15.9 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 340
1997 185 3 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.2 81 15.8 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 350
1997 185 4 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.2 82 15.5 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 360
1997 185 5 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.2 79 15.4 -999.0 -999.0 40 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 34 60 20
1997 185 6 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.2 76 16.1 -999.0 -999.0 150 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 4 558 50
1997 185 7 0 -999.0 -999.0 -999.0 -999.0 -999.0 2.6 74 16.5 -999.0 -999.0 303 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 756 60
1997 185 8 0 -999.0 -999.0 -999.0 -999.0 -999.0 2.0 70 17.6 -999.0 -999.0 488 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 860 120
1997 185 9 0 -999.0 -999.0 -999.0 -999.0 -999.0 1.5 65 18.6 -999.0 -999.0 665 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 4 921 200
1997 185 10 0 -999.0 -999.0 -999.0 -999.0 -999.0 2.6 55 20.7 -999.0 -999.0 811 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 21 959 270
1997 185 11 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.8 49 21.3 -999.0 -999.0 894 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 18 982 250
1997 185 12 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.4 46 21.5 -999.0 -999.0 917 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 5 990 280
1997 185 13 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.8 45 22.3 -999.0 -999.0 899 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 8 986 250
1997 185 14 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.4 47 22.6 -999.0 -999.0 821 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 2 968 250
1997 185 15 0 -999.0 -999.0 -999.0 -999.0 -999.0 8.4 52 22.0 -999.0 -999.0 692 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 934 260
1997 185 16 0 -999.0 -999.0 -999.0 -999.0 -999.0 8.2 58 21.6 -999.0 -999.0 530 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 876 320
1997 185 17 0 -999.0 -999.0 -999.0 -999.0 -999.0 8.6 62 21.2 -999.0 -999.0 346 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 781 350
1997 185 18 0 -999.0 -999.0 -999.0 -999.0 -999.0 9.1 63 21.2 -999.0 -999.0 193 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 6 609 350
1997 185 19 0 -999.0 -999.0 -999.0 -999.0 -999.0 8.4 63 20.7 -999.0 -999.0 84 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 51 230 350
1997 185 20 0 -999.0 -999.0 -999.0 -999.0 -999.0 7.5 61 20.2 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 10
1997 185 21 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.9 61 19.6 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 50
1997 185 22 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.4 69 18.8 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 80
1997 185 23 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.5 74 18.0 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 80
1997 186 0 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.4 80 17.4 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 80
1997 186 1 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.1 85 16.9 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 80
1997 186 2 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.2 91 16.8 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 80
1997 186 3 0 -999.0 -999.0 -999.0 -999.0 -999.0 2.6 95 16.3 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 80
1997 186 4 0 -999.0 -999.0 -999.0 -999.0 -999.0 2.3 97 15.8 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 90
1997 186 5 0 -999.0 -999.0 -999.0 -999.0 -999.0 2.0 96 15.8 -999.0 -999.0 20 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 20 0 80
1997 186 6 0 -999.0 -999.0 -999.0 -999.0 -999.0 2.0 91 17.4 -999.0 -999.0 141 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 7 514 90
1997 186 7 0 -999.0 -999.0 -999.0 -999.0 -999.0 2.0 82 19.1 -999.0 -999.0 294 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 728 100
1997 186 8 0 -999.0 -999.0 -999.0 -999.0 -999.0 1.5 72 21.0 -999.0 -999.0 481 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 841 90
1997 186 9 0 -999.0 -999.0 -999.0 -999.0 -999.0 1.2 65 23.7 -999.0 -999.0 657 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 11 901 110
1997 186 10 0 -999.0 -999.0 -999.0 -999.0 -999.0 2.0 58 24.7 -999.0 -999.0 810 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 33 944 120
1997 186 11 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.2 55 24.5 -999.0 -999.0 887 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 23 968 130
1997 186 12 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.4 51 23.7 -999.0 -999.0 914 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 11 981 140
1997 186 13 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.9 52 23.2 -999.0 -999.0 901 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 17 977 150
1997 186 14 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.8 50 23.3 -999.0 -999.0 826 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 11 963 190
1997 186 15 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.9 49 23.7 -999.0 -999.0 692 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 932 190
1997 186 16 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.9 56 23.3 -999.0 -999.0 521 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 872 260
