%iy id it imin Q* QH QE Qs Qf Wind RH Td press rain Kdn snow ldown fcld wuh xsmd lai_hr Kdiff Kdir Wd
2017 186 7 60 -999.0 -999.0 -999.0 -999.0 -999.0 2.1 95 9.0 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 290
2017 186 8 60 -999.0 -999.0 -999.0 -999.0 -999.0 2.6 100 8.0 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 280
2017 186 9 60 -999.0 -999.0 -999.0 -999.0 -999.0 1.5 100 8.0 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 280
2017 186 10 60 -999.0 -999.0 -999.0 -999.0 -999.0 1.1 98 8.4 -999.0 -999.0 20 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 20 0 190
2017 186 11 60 -999.0 -999.0 -999.0 -999.0 -999.0 2.1 93 10.0 -999.0 -999.0 147 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 85 293 180
2017 186 12 60 -999.0 -999.0 -999.0 -999.0 -999.0 2.1 91 11.2 -999.0 -999.0 242 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 81 533 210
2017 186 13 60 -999.0 -999.0 -999.0 -999.0 -999.0 2.1 89 11.8 -999.0 -999.0 300 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 91 593 220
2017 186 14 60 -999.0 -999.0 -999.0 -999.0 -999.0 2.1 87 12.6 -999.0 -999.0 302 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 125 490 220
2017 186 15 60 -999.0 -999.0 -999.0 -999.0 -999.0 2.6 82 13.0 -999.0 -999.0 193 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 134 182 250
2017 186 16 60 -999.0 -999.0 -999.0 -999.0 -999.0 1.0 85 12.4 -999.0 -999.0 179 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 99 322 220
2017 186 17 60 -999.0 -999.0 -999.0 -999.0 -999.0 1.5 82 12.0 -999.0 -999.0 54 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 47 51 210
2017 186 18 60 -999.0 -999.0 -999.0 -999.0 -999.0 1.5 93 10.0 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 190
2017 186 19 60 -999.0 -999.0 -999.0 -999.0 -999.0 2.1 95 9.5 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 180
2017 186 20 60 -999.0 -999.0 -999.0 -999.0 -999.0 3.6 93 10.0 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 200
2017 186 21 60 -999.0 -999.0 -999.0 -999.0 -999.0 2.1 96 9.3 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 180
2017 186 22 60 -999.0 -999.0 -999.0 -999.0 -999.0 2.1 95 9.6 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 170
2017 186 23 60 -999.0 -999.0 -999.0 -999.0 -999.0 3.1 96 9.8 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 190
2017 186 0 60 -999.0 -999.0 -999.0 -999.0 -999.0 3.1 97 9.8 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 180
2017 187 1 60 -999.0 -999.0 -999.0 -999.0 -999.0 4.1 98 10.4 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 190
2017 187 2 60 -999.0 -999.0 -999.0 -999.0 -999.0 3.1 98 10.8 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 200
2017 187 3 60 -999.0 -999.0 -999.0 -999.0 -999.0 2.6 100 11.0 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 200
